customer_name,customer_phone,product_name,quantity,unit_price,discount,paid_amount,sale_date
Mushfiq Hossain,01731008303,Pusti Soyabean Oil 1L Bottle,1,187.0,0.0,74.8,2025-07-28
Nipu Mia,01785685313,Maida (Refined Flour) Loose,6,68.0,5.0,398.0,2025-07-28
Nipu Mia,01785685313,Bay Leaf (Tej Pata) 20g Pack,5,55.0,5.0,265.0,2025-07-28
Shamima Hossain,01751962015,Green Tea 25 Bags Pack,4,125.0,0.0,500.0,2025-07-28
Karim Begum,01762527815,Olympic Biscuit 300g Pack,5,62.0,20.0,290.0,2025-07-28
Shamima Hossain,01751962015,Mug Dal (Green Gram) Loose,2,155.0,0.0,310.0,2025-07-28
Shamima Hossain,01751962015,ACI Salt 1kg Pack,4,36.0,0.0,144.0,2025-07-28
Shamima Hossain,01751962015,Teer Soyabean Oil 5L Bottle,2,945.0,0.0,1890.0,2025-07-28
Jannat Sarkar,01784870614,Milk Vita 1L Pack,1,112.0,20.0,64.4,2025-07-28
Neela Islam,01735021466,Miniket Rice (BRRI-28) Loose,4,78.0,0.0,218.4,2025-07-28
Neela Islam,01735021466,Lexus Biscuit 200g Pack,5,42.0,0.0,147.0,2025-07-28
Neela Islam,01735021466,Radhuni BBQ Sauce 340g Bottle,6,135.0,0.0,567.0,2025-07-28
Jabbar Das,01748196696,Danish Butter Cookies 250g,1,205.0,10.0,78.0,2025-07-28
Nipu Uddin,01769683068,Rui Fish Frozen,3,385.0,0.0,808.5,2025-07-28
Shamima Hossain,01751962015,Radhuni Mustard Oil 1L Bottle,4,195.0,0.0,780.0,2025-07-28
Shamima Hossain,01751962015,Sprite 1L Bottle,3,85.0,0.0,255.0,2025-07-28
Rashed Uddin,01741514213,Mug Dal (Green Gram) Loose,6,155.0,2.5,925.0,2025-07-28
Rashed Uddin,01741514213,Lays Chips 50g Pack,4,25.0,2.5,95.0,2025-07-28
Jannat Sarkar,01784870614,Chinigura Rice Loose,6,165.0,20.0,679.0,2025-07-28
Farzana Islam,01790359038,ACI Bombay Sweets 400g Pack,5,95.0,0.0,475.0,2025-07-29
Farzana Islam,01790359038,Rupchanda Soyabean Oil 1L Bottle,5,189.0,0.0,945.0,2025-07-29
Amina Sheikh,01742836459,Meizan Soyabean Oil 1L Bottle,4,188.0,2.5,747.0,2025-07-29
Amina Sheikh,01742836459,Desi Chicken (Country),4,520.0,2.5,2075.0,2025-07-29
Mannan Ahmed,01717087735,Radish (Mula) Loose,2,35.0,10.0,42.0,2025-07-29
Karim Karim,01739230583,Country Eggs (Dozen),3,170.0,0.0,510.0,2025-07-29
Karim Karim,01739230583,Cardamom (Elachi) 20g Pack,3,215.0,0.0,645.0,2025-07-29
Karim Karim,01739230583,Coca Cola 1L Bottle,1,85.0,0.0,85.0,2025-07-29
Shamima Khan,01775302980,Cabbage Loose,2,40.0,0.0,32.0,2025-07-29
Shamima Khan,01775302980,Pusti Soyabean Oil 1L Bottle,6,187.0,0.0,448.8,2025-07-29
Shamima Khan,01775302980,ACI Pure Milk 1L Bottle,1,110.0,10.0,90.0,2025-07-29
Shamima Khan,01775302980,Radhuni Salt 1kg Pack,5,35.0,10.0,155.0,2025-07-29
Nasrin Begum,01731545867,Pizza Base 3pcs Pack,2,108.0,0.0,151.2,2025-07-29
Nasrin Begum,01731545867,Lexus Biscuit 200g Pack,1,42.0,0.0,29.4,2025-07-29
Nasrin Begum,01731545867,Sundarbans Honey 500g Bottle,2,580.0,0.0,812.0,2025-07-29
Nipu Khan,01757863223,Maida (Refined Flour) Loose,2,68.0,0.0,136.0,2025-07-29
Mushfiq Akter,01758816061,ACI Vermicelli 500g Pack,6,135.0,0.0,810.0,2025-07-29
Sultana Chowdhury,01710082263,Green Chili Loose,5,120.0,0.0,240.0,2025-07-29
Sultana Chowdhury,01710082263,Pran Masala Powder 200g Pack,4,168.0,0.0,268.8,2025-07-29
Asma Das,01777110455,Potato Chips 100g Pack,6,42.0,0.0,252.0,2025-07-29
Jabbar Sarkar,01741413978,Chinigura Rice 1kg Pack,4,165.0,5.0,655.0,2025-07-29
Tamim Islam,01741393866,Fresh Brown Bread 400g Loaf,6,55.0,5.0,325.0,2025-07-29
Rashed Hossain,01732484555,Coca Cola 1L Bottle,2,85.0,0.0,170.0,2025-07-29
Rashed Hossain,01732484555,Ginger Loose,3,220.0,0.0,660.0,2025-07-29
Rashed Hossain,01732484555,Broiler Chicken Frozen,3,310.0,0.0,930.0,2025-07-29
Jabbar Das,01748196696,Katla Fish Frozen,4,360.0,10.0,1430.0,2025-07-29
Shamima Khan,01775302980,Teer Sugar 1kg Pack,1,88.0,0.0,88.0,2025-07-29
Tasnia Uddin,01721472996,Brown Sugar 500g Pack,3,75.0,0.0,225.0,2025-07-29
Nasrin Begum,01731545867,Molasses (Gur) 500g,2,55.0,0.0,77.0,2025-07-29
Rahim Das,01797849777,Spinach (Pui Shak) Loose,4,38.0,10.0,142.0,2025-07-29
Shamima Hossain,01751962015,Radhuni Chaat Masala 50g Pack,2,65.0,0.0,130.0,2025-07-29
Sultana Rahman,01786554926,Clove (Lobongo) 25g Pack,2,118.0,5.0,231.0,2025-07-29
Farzana Islam,01790359038,Bay Leaf (Tej Pata) 20g Pack,2,55.0,0.0,110.0,2025-07-29
Jabbar Rahman,01711619648,Meghna Sugar 1kg Pack,1,89.0,5.0,84.0,2025-07-29
Nipu Khan,01757863223,Katari Bhog Rice Loose,4,170.0,0.0,680.0,2025-07-29
Rafiq Ali,01799688158,Meghna Sugar 1kg Pack,2,89.0,2.5,173.0,2025-07-29
Rafiq Ali,01799688158,Maggi Masala-ae-Magic 6g Sachet,2,6.0,2.5,7.0,2025-07-29
Sultana Rahman,01786554926,Sattu Powder 500g Pack,1,75.0,1.67,70.0,2025-07-29
Sultana Rahman,01786554926,Atap Rice (Brown) Loose,5,88.0,1.67,435.0,2025-07-29
Sultana Rahman,01786554926,Bashmati Rice Loose,3,195.0,1.67,580.0,2025-07-29
Abdul Karim,01739674811,Chola Dal (Chickpeas) Loose,6,128.0,10.0,758.0,2025-07-29
Karim Akter,01791709120,Radhuni Biryani Masala 100g Pack,2,92.0,5.0,69.6,2025-07-29
Karim Akter,01791709120,Pangash Fish Frozen,3,240.0,5.0,284.0,2025-07-29
Sultana Rahman,01786554926,Red Onion Loose,3,66.0,0.0,198.0,2025-07-29
Rashed Begum,01791208886,ACI Pure Atta 5kg Pack,2,350.0,3.33,483.0,2025-07-29
Rashed Begum,01791208886,Sprite 1L Bottle,6,85.0,3.33,350.0,2025-07-29
Rashed Begum,01791208886,Radhuni Turmeric Powder 200g Pack,5,148.0,3.33,511.0,2025-07-29
Sultana Chowdhury,01710082263,Duck Eggs (Dozen),4,180.0,1.67,715.0,2025-07-29
Sultana Chowdhury,01710082263,Rupchanda Soyabean Oil 2L Bottle,2,378.0,1.67,751.0,2025-07-29
Sultana Chowdhury,01710082263,Fresh Ghee 1kg Jar,3,1700.0,1.67,5095.0,2025-07-29
Neela Islam,01735021466,Teer Soyabean Oil 1L Bottle,4,189.0,5.0,751.0,2025-07-29
Fatema Islam,01794491439,Pran Mango Pickles 400g Jar,6,158.0,10.0,938.0,2025-07-29
Farzana Islam,01790359038,Pran Mango Juice 250ml Bottle,1,35.0,5.0,21.0,2025-07-29
Amina Das,01736315966,Pran Tamarind Chutney 200g Bottle,4,190.0,0.0,760.0,2025-07-29
Rafiq Ali,01799688158,Black Pepper Whole 50g Pack,6,128.0,0.0,537.6,2025-07-29
Mannan Mia,01795672874,Kurkure 85g Pack,2,32.0,0.0,64.0,2025-07-29
Fatema Islam,01794491439,RC Cola 250ml Bottle,3,23.0,0.0,48.3,2025-07-29
Karim Akter,01791709120,Pran Mango Pickles 400g Jar,1,158.0,0.0,110.6,2025-07-29
Karim Akter,01791709120,Pran Masala Powder 200g Pack,3,168.0,0.0,352.8,2025-07-29
Tamim Islam,01741393866,Fresh Brown Bread 400g Loaf,1,55.0,0.0,22.0,2025-07-29
Mannan Mia,01795672874,Olympic Biscuit 300g Pack,6,62.0,0.0,260.4,2025-07-29
Mannan Mia,01795672874,Teer Soyabean Oil 5L Bottle,1,945.0,0.0,661.5,2025-07-29
Tasnia Hossain,01779574454,Pran Yogurt 500g Tub,1,95.0,0.0,66.5,2025-07-29
Tasnia Hossain,01779574454,Pizza Base 3pcs Pack,2,108.0,0.0,151.2,2025-07-29
Tasnia Hossain,01779574454,Brown Atta (Whole Wheat) Loose,4,90.0,0.0,252.0,2025-07-29
Nipu Uddin,01769683068,Pran Tamarind Chutney 200g Bottle,4,190.0,3.33,750.0,2025-07-29
Nipu Uddin,01769683068,Cocola Noodles 8-Pack,5,82.0,3.33,400.0,2025-07-29
Nipu Uddin,01769683068,Cardamom (Elachi) 20g Pack,1,215.0,3.33,205.0,2025-07-29
Mannan Karim,01789670176,Desi Chicken (Country),2,520.0,5.0,1035.0,2025-07-29
Sultana Rahman,01786554926,Bashmati Rice 2kg Pack,1,395.0,10.0,385.0,2025-07-29
Asma Das,01777110455,Broiler Chicken Frozen,6,310.0,0.0,1860.0,2025-07-29
Amina Das,01736315966,Cake Rusk 300g Pack,3,75.0,10.0,143.5,2025-07-29
Amina Das,01736315966,Miniket Rice (BRRI-28) Loose,1,78.0,10.0,40.6,2025-07-29
Nipu Hossain,01744772550,Bashmati Rice 2kg Pack,3,395.0,0.0,1185.0,2025-07-29
Nipu Hossain,01744772550,Icing Sugar 200g Pack,6,58.0,0.0,348.0,2025-07-29
Tasnia Uddin,01721472996,Mug Dal (Green Gram) Loose,3,155.0,10.0,455.0,2025-07-29
Tasnia Hossain,01779574454,Teer Atta 1kg Pack,1,72.0,5.0,46.9,2025-07-29
Jabbar Rahman,01711619648,Fresh Atta 1kg Pack,2,70.0,0.0,140.0,2025-07-29
Jabbar Rahman,01711619648,Sundarbans Honey 500g Bottle,5,580.0,0.0,2900.0,2025-07-29
Rahima Roy,01711470400,Bottle Gourd (Lau) Loose,1,48.0,10.0,38.0,2025-07-29
Rashed Begum,01791208886,Sugar Loose,5,86.0,20.0,287.0,2025-07-29
Sumaiya Hossain,01794969013,Black Pepper Powder 50g Pack,6,120.0,20.0,280.0,2025-07-29
Rahim Sheikh,01798474353,Radhuni Meat Curry Masala 100g Pack,3,88.0,2.5,259.0,2025-07-29
Rahim Sheikh,01798474353,Country Eggs (Dozen),6,170.0,2.5,1015.0,2025-07-29
Rahim Sarkar,01776683789,CP Eggs (Dozen),4,145.0,0.0,580.0,2025-07-29
Shakib Ahmed,01764598478,Rupchanda Soyabean Oil 1L Bottle,6,189.0,10.0,1114.0,2025-07-30
Shakib Ahmed,01764598478,Farm Fresh Eggs Brown (Dozen),5,155.0,10.0,755.0,2025-07-30
Karim Begum,01762527815,Green Tea 25 Bags Pack,2,125.0,0.0,250.0,2025-07-30
Neela Das,01772617248,Radhuni Mustard Oil 5L Bottle,5,975.0,0.0,4875.0,2025-07-30
Neela Das,01772617248,Pran Mango Juice 250ml Bottle,3,35.0,0.0,105.0,2025-07-30
Neela Das,01772617248,Anchor Butter 227g Pack,5,315.0,5.0,1099.0,2025-07-30
Rashed Uddin,01741514213,Hilsa Fish Frozen,3,1250.0,0.0,3750.0,2025-07-30
Shamima Khan,01775302980,Fennel Seeds (Mouri) 100g Pack,5,90.0,2.5,445.0,2025-07-30
Shamima Khan,01775302980,Teer Dal (Lentils) Loose,4,135.0,2.5,535.0,2025-07-30
Rahim Das,01797849777,Potato Chips 100g Pack,5,42.0,0.0,210.0,2025-07-30
Mushfiq Akter,01758816061,Teer Dal (Lentils) Loose,2,135.0,2.5,265.0,2025-07-30
Mushfiq Akter,01758816061,Fresh Bread 400g Loaf,1,48.0,2.5,43.0,2025-07-30
Shamima Khan,01775302980,Chola Dal (Chickpeas) Loose,6,128.0,10.0,758.0,2025-07-30
Jabbar Uddin,01768383397,Rupchanda Soyabean Oil 5L Bottle,5,945.0,5.0,4720.0,2025-07-30
Sultana Khan,01757890162,Radhuni Biryani Masala 100g Pack,4,92.0,0.0,368.0,2025-07-30
Sultana Khan,01757890162,Green Beans Loose,6,78.0,0.0,468.0,2025-07-30
Sultana Khan,01757890162,Pran Tamarind Chutney 200g Bottle,1,190.0,0.0,190.0,2025-07-30
Nipu Uddin,01769683068,Fenugreek (Methi) 50g Pack,4,48.0,0.0,192.0,2025-07-30
Nipu Uddin,01769683068,Spinach (Pui Shak) Loose,5,38.0,0.0,190.0,2025-07-30
Abdul Karim,01739674811,Fennel Seeds (Mouri) 100g Pack,2,90.0,10.0,170.0,2025-07-30
Sultana Khan,01757890162,Date Sugar 250g Pack,4,138.0,0.0,552.0,2025-07-30
Sultana Khan,01757890162,Radhuni Ghee 200g Jar,4,335.0,0.0,1340.0,2025-07-30
Sultana Chowdhury,01710082263,Pran Chanachur 200g Pack,1,45.0,0.0,45.0,2025-07-30
Rahima Roy,01711470400,Bitter Gourd (Korola) Loose,2,68.0,1.67,131.0,2025-07-30
Rahima Roy,01711470400,Fresh Soyabean Oil 1L Bottle,1,185.0,1.67,180.0,2025-07-30
Rahima Roy,01711470400,Pran Sugar 1kg Pack,1,88.0,1.67,83.0,2025-07-30
Halim Ali,01756524028,Clove (Lobongo) 25g Pack,2,118.0,10.0,158.2,2025-07-30
Rashed Uddin,01741514213,Coriander Seeds 100g Pack,2,65.0,20.0,44.0,2025-07-30
Nipu Mia,01785685313,ACI Pure Paneer 200g Pack,4,165.0,10.0,650.0,2025-07-30
Sultana Sarkar,01786658248,RC Cola 250ml Bottle,5,23.0,0.0,80.5,2025-07-30
Sultana Sarkar,01786658248,Tapal Tea 190g Pack,2,118.0,0.0,165.2,2025-07-30
Sultana Sarkar,01786658248,Black Pepper Whole 50g Pack,4,128.0,0.0,358.4,2025-07-30
Halim Ali,01756524028,Fresh Toast Biscuit 300g Pack,3,65.0,0.0,195.0,2025-07-30
Halim Ali,01756524028,Clove (Lobongo) 25g Pack,6,118.0,0.0,708.0,2025-07-30
Tasnia Uddin,01721472996,Atap Rice (Brown) Loose,6,88.0,0.0,528.0,2025-07-30
Tasnia Uddin,01721472996,Rupchanda Soyabean Oil 1L Bottle,3,189.0,0.0,567.0,2025-07-30
Tasnia Uddin,01721472996,Coriander Leaves Loose,4,45.0,0.0,180.0,2025-07-30
Rahim Sarkar,01776683789,Garlic Loose,6,180.0,0.0,1080.0,2025-07-30
Rahim Sheikh,01798474353,Ladies Finger (Dherosh) Loose,6,72.0,0.0,432.0,2025-07-30
Rahim Sheikh,01798474353,Mutton (Goat),4,1100.0,0.0,4400.0,2025-07-30
Rahim Sheikh,01798474353,Brown Atta (Whole Wheat) Loose,4,90.0,0.0,360.0,2025-07-30
Tamim Begum,01720483208,Coca Cola 2L Bottle,2,155.0,0.0,310.0,2025-07-30
Tamim Begum,01720483208,Farm Fresh Eggs White (Dozen),3,141.0,0.0,423.0,2025-07-30
Shamima Hossain,01751962015,CP Eggs (Dozen),2,145.0,0.0,290.0,2025-07-30
Shamima Hossain,01751962015,Fenugreek (Methi) 50g Pack,2,48.0,0.0,96.0,2025-07-30
Nipu Uddin,01769683068,Teer Soyabean Oil 1L Bottle,5,189.0,0.0,945.0,2025-07-30
Sabbir Ahmed,01783569459,Coriander Leaves Loose,1,45.0,10.0,24.5,2025-07-30
Jannat Sarkar,01784870614,Miniket Rice (BRRI-28) Loose,5,78.0,0.0,390.0,2025-07-30
Asma Das,01777110455,BD Salt 1kg Pack,3,35.0,0.0,105.0,2025-07-30
Jabbar Rahman,01711619648,Sprite 1L Bottle,5,85.0,0.0,425.0,2025-07-30
Tasnia Uddin,01721472996,Pran Chanachur 400g Pack,5,88.0,2.5,435.0,2025-07-30
Tasnia Uddin,01721472996,BD Salt 1kg Pack,3,35.0,2.5,100.0,2025-07-30
Halim Ali,01756524028,Radhuni Turmeric Powder 100g Pack,3,75.0,0.0,225.0,2025-07-30
Halim Ali,01756524028,Chola Dal (Chickpeas) Loose,2,128.0,0.0,256.0,2025-07-30
Sultana Sarkar,01786658248,Fenugreek (Methi) 50g Pack,5,48.0,0.0,240.0,2025-07-30
Nipu Uddin,01769683068,Cumin Seeds (Jeera) 100g Pack,6,102.0,20.0,592.0,2025-07-30
Tasnia Hossain,01779574454,Sattu Powder 500g Pack,6,75.0,0.0,450.0,2025-07-30
Karim Akter,01791709120,Maida (Refined Flour) Loose,3,68.0,10.0,77.6,2025-07-30
Sumaiya Akter,01738514760,Bottle Gourd (Lau) Loose,2,48.0,5.0,60.2,2025-07-30
Sumaiya Akter,01738514760,Teer Mustard Oil Loose,6,200.0,5.0,833.0,2025-07-30
Jamal Hossain,01793596808,ACI Vermicelli 500g Pack,3,135.0,0.0,405.0,2025-07-30
Sumaiya Hossain,01794969013,Fresh Atta 1kg Pack,3,70.0,0.0,210.0,2025-07-30
Rafiq Ali,01799688158,Tapal Tea 190g Pack,5,118.0,0.0,590.0,2025-07-30
Rafiq Ali,01799688158,Cumin Seeds (Jeera) 100g Pack,3,102.0,0.0,306.0,2025-07-30
Jabbar Uddin,01768383397,Radish (Mula) Loose,4,35.0,6.67,120.0,2025-07-30
Jabbar Uddin,01768383397,Bay Leaf (Tej Pata) 20g Pack,1,55.0,6.67,35.0,2025-07-30
Jabbar Uddin,01768383397,Fanta 250ml Bottle,1,25.0,6.67,5.0,2025-07-30
Nasrin Begum,01731545867,Radhuni Mustard Oil 5L Bottle,4,975.0,10.0,3890.0,2025-07-30
Neela Das,01772617248,ACI Pure Atta 5kg Pack,5,350.0,2.5,1745.0,2025-07-30
Neela Das,01772617248,Radhuni Turmeric Powder 100g Pack,5,75.0,2.5,370.0,2025-07-30
Neela Hossain,01792158192,Motor Dal (Peas) Loose,4,118.0,10.0,462.0,2025-07-30
Mannan Karim,01789670176,Pran Sugar 1kg Pack,1,88.0,10.0,27.2,2025-07-30
Mannan Karim,01789670176,Teer Atta 2kg Pack,3,144.0,10.0,164.8,2025-07-30
Abdul Karim,01739674811,Radhuni Ghee 200g Jar,4,335.0,0.0,1340.0,2025-07-30
Amina Das,01736315966,Maggi Noodles 4-Pack,5,95.0,0.0,475.0,2025-07-30
Amina Das,01736315966,Bashmati Rice Loose,1,195.0,0.0,195.0,2025-07-30
Amina Das,01736315966,CP Eggs (Dozen),5,145.0,0.0,725.0,2025-07-30
Rashed Hossain,01732484555,Pran Moong Dal Loose,6,148.0,5.0,878.0,2025-07-30
Rashed Hossain,01732484555,Miniket Rice 5kg Pack,1,390.0,5.0,380.0,2025-07-30
Mushfiq Akter,01758816061,Sattu Powder 500g Pack,5,75.0,5.0,365.0,2025-07-30
Mushfiq Akter,01758816061,Pran Moong Dal Loose,1,148.0,5.0,138.0,2025-07-30
Sultana Rahman,01786554926,Potato Chips 100g Pack,3,42.0,2.5,121.0,2025-07-30
Sultana Rahman,01786554926,Maida (Refined Flour) Loose,5,68.0,2.5,335.0,2025-07-30
Abdul Karim,01739674811,Nazirshail Rice 5kg Pack,6,460.0,0.0,1932.0,2025-07-31
Neela Hossain,01792158192,Coca Cola 1L Bottle,2,85.0,0.0,170.0,2025-07-31
Karim Akter,01791709120,Radish (Mula) Loose,3,35.0,5.0,70.0,2025-07-31
Nipu Mia,01785685313,Chinigura Rice Loose,6,165.0,0.0,990.0,2025-07-31
Rahim Sheikh,01798474353,Pran Sugar 1kg Pack,1,88.0,0.0,88.0,2025-07-31
Sumaiya Akter,01738514760,RC Cola 250ml Bottle,5,23.0,3.33,42.0,2025-07-31
Sumaiya Akter,01738514760,Meizan Soyabean Oil 1L Bottle,3,188.0,3.33,221.6,2025-07-31
Sumaiya Akter,01738514760,Ispahani Tea 200g Pack,2,122.0,3.33,93.6,2025-07-31
Nipu Khan,01757863223,RC Cola 250ml Bottle,6,23.0,0.0,138.0,2025-07-31
Sultana Rahman,01786554926,Sandwich Bread 350g Loaf,1,52.0,0.0,36.4,2025-07-31
Sultana Rahman,01786554926,ACI Bombay Sweets 200g Pack,6,48.0,0.0,201.6,2025-07-31
Tasnia Hossain,01779574454,Pran Ghee 500g Jar,1,850.0,0.0,850.0,2025-07-31
Shamima Hossain,01751962015,Atap Rice (Brown) Loose,5,88.0,0.0,308.0,2025-07-31
Shamima Hossain,01751962015,Fanta 250ml Bottle,3,25.0,0.0,52.5,2025-07-31
Rahima Roy,01711470400,Pran Moong Dal Loose,4,148.0,5.0,587.0,2025-07-31
Jabbar Das,01748196696,Pran Masoor Dal Loose,4,158.0,20.0,612.0,2025-07-31
Sultana Khan,01757890162,Pran Fried Onion 200g Pack,5,145.0,0.0,725.0,2025-07-31
Sultana Khan,01757890162,Chola Dal (Chickpeas) Loose,3,128.0,0.0,384.0,2025-07-31
Sultana Khan,01757890162,Coca Cola 1L Bottle,1,85.0,0.0,85.0,2025-07-31
Tasnia Uddin,01721472996,Pran Noodles 350g Pack,4,42.0,0.0,168.0,2025-07-31
Jabbar Chowdhury,01746557544,Pran Noodles 350g Pack,2,42.0,10.0,74.0,2025-07-31
Tasnia Uddin,01721472996,Sprite 1L Bottle,2,85.0,0.0,119.0,2025-07-31
Nipu Uddin,01769683068,Cinnamon (Daruchini) 50g Pack,3,98.0,0.0,294.0,2025-07-31
Fatema Hossain,01757271259,Atap Rice (Brown) Loose,5,88.0,0.0,440.0,2025-07-31
Sultana Chowdhury,01710082263,Teer Soyabean Oil 2L Bottle,1,378.0,6.67,250.6,2025-07-31
Sultana Chowdhury,01710082263,Radhuni Ghee 200g Jar,5,335.0,6.67,1158.5,2025-07-31
Sultana Chowdhury,01710082263,Nazirshail Rice 5kg Pack,1,460.0,6.67,308.0,2025-07-31
Rahima Sheikh,01782518935,Teer Atta 1kg Pack,3,72.0,0.0,216.0,2025-07-31
Rahima Sheikh,01782518935,ACI Bombay Sweets 400g Pack,1,95.0,0.0,95.0,2025-07-31
Rahima Sheikh,01782518935,Garlic Loose,6,180.0,0.0,1080.0,2025-07-31
Tasnia Uddin,01721472996,ACI Pure Honey 250g Bottle,3,285.0,0.0,342.0,2025-07-31
Rafiq Ali,01799688158,Radhuni Cumin Powder 100g Pack,5,95.0,0.0,332.5,2025-07-31
Rafiq Ali,01799688158,Pran Mango Juice 250ml Bottle,2,35.0,0.0,49.0,2025-07-31
Sultana Rahman,01786554926,Miniket Rice 5kg Pack,3,390.0,0.0,468.0,2025-07-31
Sultana Rahman,01786554926,Rupchanda Soyabean Oil 5L Bottle,6,945.0,0.0,2268.0,2025-07-31
Sultana Rahman,01786554926,Pran Masoor Dal Loose,5,158.0,0.0,316.0,2025-07-31
Rafiq Ali,01799688158,Cinnamon (Daruchini) 50g Pack,2,98.0,3.33,186.0,2025-07-31
Rafiq Ali,01799688158,Radhuni BBQ Sauce 340g Bottle,1,135.0,3.33,125.0,2025-07-31
Rafiq Ali,01799688158,Farm Fresh Eggs Brown (Dozen),1,155.0,3.33,145.0,2025-07-31
Karim Akter,01791709120,Fresh Vermicelli 200g Pack,1,52.0,0.0,52.0,2025-07-31
Sultana Khan,01757890162,Pran Yogurt 500g Tub,2,95.0,0.0,190.0,2025-07-31
Sultana Khan,01757890162,Coca Cola 2L Bottle,1,155.0,0.0,155.0,2025-07-31
Sultana Khan,01757890162,Arla Butter 200g Pack,1,285.0,0.0,285.0,2025-07-31
Rashed Begum,01791208886,Sprite 1L Bottle,4,85.0,3.33,330.0,2025-07-31
Rashed Begum,01791208886,Pran Milk Powder 500g Pack,4,475.0,3.33,1890.0,2025-07-31
Rashed Begum,01791208886,Fennel Seeds (Mouri) 100g Pack,3,90.0,3.33,260.0,2025-07-31
Jabbar Rahman,01711619648,Radhuni Cumin Powder 100g Pack,2,95.0,10.0,180.0,2025-07-31
Rashed Uddin,01741514213,Farm Fresh Eggs White (Dozen),2,141.0,5.0,277.0,2025-07-31
Mushfiq Hossain,01731008303,Pran Chanachur 400g Pack,5,88.0,5.0,430.0,2025-07-31
Mushfiq Hossain,01731008303,Suji Loose,1,105.0,5.0,95.0,2025-07-31
Jabbar Chowdhury,01746557544,Radhuni Salt 1kg Pack,1,35.0,10.0,17.5,2025-07-31
Rahima Roy,01711470400,ACI Bombay Sweets 200g Pack,5,48.0,0.0,240.0,2025-07-31
Rahima Roy,01711470400,Icing Sugar 200g Pack,3,58.0,0.0,174.0,2025-07-31
Rashed Begum,01791208886,Eggplant (Begun) Loose,3,55.0,10.0,145.0,2025-07-31
Rashed Begum,01791208886,Mojo 250ml Bottle,5,25.0,10.0,105.0,2025-07-31
Mushfiq Akter,01758816061,Cake Rusk 300g Pack,3,75.0,0.0,225.0,2025-07-31
Mushfiq Akter,01758816061,ACI Pure Paneer 200g Pack,2,165.0,0.0,330.0,2025-07-31
Mannan Karim,01789670176,Green Beans Loose,3,78.0,0.0,93.6,2025-07-31
Mannan Karim,01789670176,Teer Atta 2kg Pack,6,144.0,0.0,345.6,2025-07-31
Rahim Sarkar,01776683789,ACI Bombay Sweets 400g Pack,5,95.0,20.0,455.0,2025-07-31
Rahima Roy,01711470400,Hilsa Fish Frozen,5,1250.0,0.0,6250.0,2025-07-31
Mannan Ahmed,01717087735,Eggplant (Begun) Loose,6,55.0,6.67,310.0,2025-07-31
Mannan Ahmed,01717087735,Lexus Biscuit 200g Pack,1,42.0,6.67,22.0,2025-07-31
Mannan Ahmed,01717087735,Farm Fresh Eggs White (Dozen),2,141.0,6.67,262.0,2025-07-31
Nipu Hossain,01744772550,Fresh Atta 1kg Pack,3,70.0,0.0,210.0,2025-07-31
Rashed Das,01729318518,Cauliflower Loose,1,52.0,0.0,52.0,2025-07-31
Jannat Sarkar,01784870614,7UP 250ml Bottle,4,25.0,20.0,56.0,2025-07-31
Tasnia Hossain,01779574454,Pran Mango Juice 1L Bottle,4,120.0,1.67,190.0,2025-07-31
Tasnia Hossain,01779574454,Fresh Ghee 1kg Jar,6,1700.0,1.67,4078.0,2025-07-31
Tasnia Hossain,01779574454,Cumin Seeds (Jeera) 100g Pack,5,102.0,1.67,202.0,2025-07-31
Jamal Hossain,01793596808,Fenugreek (Methi) 50g Pack,1,48.0,10.0,26.6,2025-07-31
Mannan Karim,01789670176,Pran Milk Powder 500g Pack,4,475.0,0.0,1900.0,2025-07-31
Mannan Karim,01789670176,Local Beef,5,750.0,0.0,3750.0,2025-07-31
Sumaiya Akter,01738514760,Rupchanda Soyabean Oil 5L Bottle,4,945.0,0.0,3780.0,2025-07-31
Rahima Roy,01711470400,Cardamom (Elachi) 20g Pack,5,215.0,5.0,1070.0,2025-07-31
Halim Ali,01756524028,Fresh Toast Biscuit 300g Pack,6,65.0,0.0,390.0,2025-07-31
Halim Ali,01756524028,Pumpkin (Misti Kumra) Loose,5,42.0,0.0,210.0,2025-07-31
Halim Ali,01756524028,Teer Soyabean Oil 2L Bottle,6,378.0,0.0,2268.0,2025-07-31
Nasrin Begum,01731545867,Cocola Noodles 8-Pack,4,82.0,10.0,308.0,2025-07-31
Nasrin Begum,01731545867,Potato Loose,6,41.0,10.0,226.0,2025-07-31
Neela Das,01772617248,Fresh Atta 5kg Pack,3,340.0,5.0,1010.0,2025-07-31
Neela Das,01772617248,CP Eggs (Dozen),3,145.0,5.0,425.0,2025-07-31
Rashed Uddin,01741514213,Cocola Noodles 8-Pack,5,82.0,5.0,405.0,2025-07-31
Nasrin Begum,01731545867,Tiger Biscuit 300g Pack,1,58.0,0.0,58.0,2025-07-31
Neela Islam,01735021466,Atap Rice (Brown) Loose,3,88.0,20.0,244.0,2025-07-31
Nipu Khan,01757863223,Broiler Chicken Frozen,1,310.0,0.0,310.0,2025-07-31
Sultana Khan,01757890162,Nazirshail Rice 5kg Pack,3,460.0,10.0,1370.0,2025-07-31
Rahim Das,01797849777,Pran Yogurt 80g Cup,2,18.0,0.0,36.0,2025-07-31
Karim Akter,01791709120,Pangash Fish Frozen,4,240.0,0.0,960.0,2025-08-01
